time,container,name,cpu,mem,pids
1757291777,873aeb8b5576,software_architecture_assigment1-redis-1,0.83%,4.078MiB / 7.654GiB,6
1757291777,5b646c04a825,traefik,0.03%,25.05MiB / 7.654GiB,12
1757291777,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.54%,1.454GiB / 7.654GiB,113
1757291785,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291785,873aeb8b5576,software_architecture_assigment1-redis-1,1.01%,3.828MiB / 7.654GiB,6
1757291785,5b646c04a825,traefik,0.00%,25.05MiB / 7.654GiB,12
1757291785,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.61%,1.454GiB / 7.654GiB,113
1757291792,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291792,873aeb8b5576,software_architecture_assigment1-redis-1,0.91%,4.078MiB / 7.654GiB,6
1757291792,5b646c04a825,traefik,0.00%,25.05MiB / 7.654GiB,12
1757291792,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.454GiB / 7.654GiB,113
1757291800,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291800,873aeb8b5576,software_architecture_assigment1-redis-1,0.96%,4.078MiB / 7.654GiB,6
1757291800,5b646c04a825,traefik,0.00%,25.05MiB / 7.654GiB,12
1757291800,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.12%,1.455GiB / 7.654GiB,113
1757291807,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291807,873aeb8b5576,software_architecture_assigment1-redis-1,0.78%,4.078MiB / 7.654GiB,6
1757291807,5b646c04a825,traefik,0.07%,24.38MiB / 7.654GiB,12
1757291807,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.454GiB / 7.654GiB,113
1757291815,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291815,873aeb8b5576,software_architecture_assigment1-redis-1,0.90%,4.078MiB / 7.654GiB,6
1757291815,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291815,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.454GiB / 7.654GiB,113
1757291822,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291822,873aeb8b5576,software_architecture_assigment1-redis-1,0.91%,3.828MiB / 7.654GiB,6
1757291822,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291822,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.79%,1.455GiB / 7.654GiB,113
1757291830,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291830,873aeb8b5576,software_architecture_assigment1-redis-1,0.97%,3.828MiB / 7.654GiB,6
1757291830,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291830,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.59%,1.454GiB / 7.654GiB,113
1757291837,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291837,873aeb8b5576,software_architecture_assigment1-redis-1,0.93%,3.828MiB / 7.654GiB,6
1757291837,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291837,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.62%,1.455GiB / 7.654GiB,113
1757291845,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291845,873aeb8b5576,software_architecture_assigment1-redis-1,0.76%,4.078MiB / 7.654GiB,6
1757291845,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291845,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.59%,1.455GiB / 7.654GiB,113
1757291852,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291852,873aeb8b5576,software_architecture_assigment1-redis-1,0.81%,3.828MiB / 7.654GiB,6
1757291852,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291852,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.454GiB / 7.654GiB,113
1757291860,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291860,873aeb8b5576,software_architecture_assigment1-redis-1,0.92%,3.828MiB / 7.654GiB,6
1757291860,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291860,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.84%,1.455GiB / 7.654GiB,113
1757291867,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291867,873aeb8b5576,software_architecture_assigment1-redis-1,0.67%,4.328MiB / 7.654GiB,6
1757291867,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291867,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.454GiB / 7.654GiB,113
1757291875,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291875,873aeb8b5576,software_architecture_assigment1-redis-1,0.83%,3.828MiB / 7.654GiB,6
1757291875,5b646c04a825,traefik,0.00%,24.38MiB / 7.654GiB,12
1757291875,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.54%,1.454GiB / 7.654GiB,113
1757291882,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291882,873aeb8b5576,software_architecture_assigment1-redis-1,1.18%,4.078MiB / 7.654GiB,6
1757291882,5b646c04a825,traefik,0.01%,29.05MiB / 7.654GiB,12
1757291882,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.55%,1.454GiB / 7.654GiB,113
1757291890,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291890,873aeb8b5576,software_architecture_assigment1-redis-1,0.95%,4.078MiB / 7.654GiB,6
1757291890,5b646c04a825,traefik,0.00%,29.05MiB / 7.654GiB,12
1757291890,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.455GiB / 7.654GiB,113
1757291897,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291897,873aeb8b5576,software_architecture_assigment1-redis-1,0.79%,4.078MiB / 7.654GiB,6
1757291897,5b646c04a825,traefik,0.06%,29.05MiB / 7.654GiB,12
1757291897,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.53%,1.454GiB / 7.654GiB,113
1757291905,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291905,873aeb8b5576,software_architecture_assigment1-redis-1,0.80%,4.078MiB / 7.654GiB,6
1757291905,5b646c04a825,traefik,0.00%,29.05MiB / 7.654GiB,12
1757291905,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.53%,1.455GiB / 7.654GiB,113
1757291912,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291912,873aeb8b5576,software_architecture_assigment1-redis-1,0.88%,3.828MiB / 7.654GiB,6
1757291912,5b646c04a825,traefik,0.00%,29.05MiB / 7.654GiB,12
1757291912,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.76%,1.454GiB / 7.654GiB,113
1757291920,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291920,873aeb8b5576,software_architecture_assigment1-redis-1,0.80%,3.832MiB / 7.654GiB,6
1757291920,5b646c04a825,traefik,0.00%,29.05MiB / 7.654GiB,12
1757291920,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.454GiB / 7.654GiB,113
1757291927,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291927,873aeb8b5576,software_architecture_assigment1-redis-1,0.77%,3.828MiB / 7.654GiB,6
1757291927,5b646c04a825,traefik,2.13%,29.55MiB / 7.654GiB,12
1757291927,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.71%,1.455GiB / 7.654GiB,113
1757291935,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291935,873aeb8b5576,software_architecture_assigment1-redis-1,0.79%,4.078MiB / 7.654GiB,6
1757291935,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291935,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.52%,1.454GiB / 7.654GiB,113
1757291942,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291942,873aeb8b5576,software_architecture_assigment1-redis-1,0.87%,3.828MiB / 7.654GiB,6
1757291942,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291942,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.53%,1.455GiB / 7.654GiB,113
1757291950,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291950,873aeb8b5576,software_architecture_assigment1-redis-1,0.77%,3.828MiB / 7.654GiB,6
1757291950,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291950,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.81%,1.454GiB / 7.654GiB,113
1757291957,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291957,873aeb8b5576,software_architecture_assigment1-redis-1,0.93%,3.828MiB / 7.654GiB,6
1757291957,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291957,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.68%,1.454GiB / 7.654GiB,113
1757291965,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291965,873aeb8b5576,software_architecture_assigment1-redis-1,0.80%,3.828MiB / 7.654GiB,6
1757291965,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291965,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.58%,1.454GiB / 7.654GiB,113
1757291972,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291972,873aeb8b5576,software_architecture_assigment1-redis-1,1.06%,4.328MiB / 7.654GiB,6
1757291972,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291972,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.55%,1.454GiB / 7.654GiB,113
1757291980,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291980,873aeb8b5576,software_architecture_assigment1-redis-1,0.84%,3.828MiB / 7.654GiB,6
1757291980,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291980,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.02%,1.455GiB / 7.654GiB,113
1757291987,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291987,873aeb8b5576,software_architecture_assigment1-redis-1,0.81%,3.828MiB / 7.654GiB,6
1757291987,5b646c04a825,traefik,0.02%,29.15MiB / 7.654GiB,12
1757291987,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.454GiB / 7.654GiB,113
1757291995,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757291995,873aeb8b5576,software_architecture_assigment1-redis-1,0.76%,4.078MiB / 7.654GiB,6
1757291995,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757291995,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.454GiB / 7.654GiB,113
1757292002,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292002,873aeb8b5576,software_architecture_assigment1-redis-1,0.84%,4.078MiB / 7.654GiB,6
1757292002,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292002,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.49%,1.454GiB / 7.654GiB,113
1757292010,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292010,873aeb8b5576,software_architecture_assigment1-redis-1,0.90%,4.078MiB / 7.654GiB,6
1757292010,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292010,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.67%,1.454GiB / 7.654GiB,113
1757292017,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292017,873aeb8b5576,software_architecture_assigment1-redis-1,0.83%,3.828MiB / 7.654GiB,6
1757292017,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292017,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.52%,1.455GiB / 7.654GiB,113
1757292025,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292025,873aeb8b5576,software_architecture_assigment1-redis-1,0.87%,3.832MiB / 7.654GiB,6
1757292025,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292025,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.55%,1.454GiB / 7.654GiB,113
1757292032,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292032,873aeb8b5576,software_architecture_assigment1-redis-1,0.84%,3.828MiB / 7.654GiB,6
1757292032,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292032,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.49%,1.454GiB / 7.654GiB,113
1757292040,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292040,873aeb8b5576,software_architecture_assigment1-redis-1,0.90%,4.078MiB / 7.654GiB,6
1757292040,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292040,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.89%,1.454GiB / 7.654GiB,113
1757292047,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292047,873aeb8b5576,software_architecture_assigment1-redis-1,0.78%,4.078MiB / 7.654GiB,6
1757292047,5b646c04a825,traefik,0.02%,29.15MiB / 7.654GiB,12
1757292047,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.69%,1.454GiB / 7.654GiB,113
1757292055,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292055,873aeb8b5576,software_architecture_assigment1-redis-1,0.85%,4.078MiB / 7.654GiB,6
1757292055,5b646c04a825,traefik,0.00%,29.15MiB / 7.654GiB,12
1757292055,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.70%,1.454GiB / 7.654GiB,113
1757292062,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292062,873aeb8b5576,software_architecture_assigment1-redis-1,0.88%,4.328MiB / 7.654GiB,6
1757292062,5b646c04a825,traefik,0.00%,29.25MiB / 7.654GiB,12
1757292062,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.61%,1.454GiB / 7.654GiB,113
1757292070,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292070,873aeb8b5576,software_architecture_assigment1-redis-1,0.91%,3.828MiB / 7.654GiB,6
1757292070,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292070,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.59%,1.455GiB / 7.654GiB,113
1757292077,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292077,873aeb8b5576,software_architecture_assigment1-redis-1,0.92%,4.078MiB / 7.654GiB,6
1757292077,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292077,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.78%,1.454GiB / 7.654GiB,113
1757292085,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292085,873aeb8b5576,software_architecture_assigment1-redis-1,0.79%,4.078MiB / 7.654GiB,6
1757292085,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292085,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.59%,1.454GiB / 7.654GiB,113
1757292093,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292093,873aeb8b5576,software_architecture_assigment1-redis-1,0.90%,3.828MiB / 7.654GiB,6
1757292093,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292093,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.454GiB / 7.654GiB,113
1757292100,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292100,873aeb8b5576,software_architecture_assigment1-redis-1,0.90%,3.828MiB / 7.654GiB,6
1757292100,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292100,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.18%,1.455GiB / 7.654GiB,113
1757292107,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292107,873aeb8b5576,software_architecture_assigment1-redis-1,0.89%,4.328MiB / 7.654GiB,6
1757292107,5b646c04a825,traefik,0.03%,25.77MiB / 7.654GiB,12
1757292107,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.57%,1.454GiB / 7.654GiB,113
1757292115,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292115,873aeb8b5576,software_architecture_assigment1-redis-1,0.85%,4.078MiB / 7.654GiB,6
1757292115,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292115,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.58%,1.454GiB / 7.654GiB,113
1757292123,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292123,873aeb8b5576,software_architecture_assigment1-redis-1,0.75%,3.828MiB / 7.654GiB,6
1757292123,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292123,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.50%,1.454GiB / 7.654GiB,113
1757292130,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292130,873aeb8b5576,software_architecture_assigment1-redis-1,0.91%,4.078MiB / 7.654GiB,6
1757292130,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292130,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.54%,1.454GiB / 7.654GiB,113
1757292137,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292137,873aeb8b5576,software_architecture_assigment1-redis-1,0.88%,3.828MiB / 7.654GiB,6
1757292137,5b646c04a825,traefik,0.02%,25.77MiB / 7.654GiB,12
1757292137,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.59%,1.454GiB / 7.654GiB,113
1757292145,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292145,873aeb8b5576,software_architecture_assigment1-redis-1,0.89%,4.328MiB / 7.654GiB,6
1757292145,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292145,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.64%,1.454GiB / 7.654GiB,113
1757292153,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292153,873aeb8b5576,software_architecture_assigment1-redis-1,0.75%,4.328MiB / 7.654GiB,6
1757292153,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292153,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.454GiB / 7.654GiB,113
1757292160,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292160,873aeb8b5576,software_architecture_assigment1-redis-1,0.96%,4.328MiB / 7.654GiB,6
1757292160,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292160,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.91%,1.454GiB / 7.654GiB,113
1757292167,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292167,873aeb8b5576,software_architecture_assigment1-redis-1,0.75%,4.078MiB / 7.654GiB,6
1757292167,5b646c04a825,traefik,0.03%,25.77MiB / 7.654GiB,12
1757292167,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.51%,1.454GiB / 7.654GiB,113
1757292175,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292175,873aeb8b5576,software_architecture_assigment1-redis-1,0.94%,3.832MiB / 7.654GiB,6
1757292175,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292175,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.68%,1.454GiB / 7.654GiB,113
1757292183,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292183,873aeb8b5576,software_architecture_assigment1-redis-1,0.93%,3.828MiB / 7.654GiB,6
1757292183,5b646c04a825,traefik,0.00%,25.77MiB / 7.654GiB,12
1757292183,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.56%,1.454GiB / 7.654GiB,113
1757292190,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292190,873aeb8b5576,software_architecture_assigment1-redis-1,0.88%,3.828MiB / 7.654GiB,6
1757292190,5b646c04a825,traefik,0.00%,25.86MiB / 7.654GiB,12
1757292190,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.65%,1.454GiB / 7.654GiB,113
1757292197,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292197,873aeb8b5576,software_architecture_assigment1-redis-1,0.78%,3.828MiB / 7.654GiB,6
1757292197,5b646c04a825,traefik,0.05%,25.63MiB / 7.654GiB,12
1757292197,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.55%,1.454GiB / 7.654GiB,113
1757292205,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292205,873aeb8b5576,software_architecture_assigment1-redis-1,0.85%,4.328MiB / 7.654GiB,6
1757292205,5b646c04a825,traefik,0.00%,25.63MiB / 7.654GiB,12
1757292205,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.54%,1.455GiB / 7.654GiB,113
1757292213,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292213,873aeb8b5576,software_architecture_assigment1-redis-1,0.98%,4.082MiB / 7.654GiB,6
1757292213,5b646c04a825,traefik,0.00%,25.63MiB / 7.654GiB,12
1757292213,c372238b5f0d,software_architecture_assigment1-opensearch-1,0.57%,1.454GiB / 7.654GiB,113
1757292220,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
1757292220,873aeb8b5576,software_architecture_assigment1-redis-1,0.87%,4.078MiB / 7.654GiB,6
1757292220,5b646c04a825,traefik,0.00%,25.63MiB / 7.654GiB,12
1757292220,c372238b5f0d,software_architecture_assigment1-opensearch-1,1.26%,1.454GiB / 7.654GiB,113
1757292227,33bb883eaea1,software_architecture_assigment1-app-1,0.00%,10.87MiB / 7.654GiB,14
